AIRPORT,APT_COUNTRY,APT_NAME,DATE_FROM,FORMAT
EBBR,Belgium,Brussels,201501,IR691
EBBR,Belgium,Brussels,201502,IR691
EBBR,Belgium,Brussels,201503,IR691
EBBR,Belgium,Brussels,201504,IR691
EBBR,Belgium,Brussels,201505,IR691
EBBR,Belgium,Brussels,201506,IR691
EBBR,Belgium,Brussels,201507,IR691
EBBR,Belgium,Brussels,201508,IR691
EBBR,Belgium,Brussels,201509,IR691
EBBR,Belgium,Brussels,201510,IR691
EBBR,Belgium,Brussels,201511,IR390
EBBR,Belgium,Brussels,201512,IR390
EBBR,Belgium,Brussels,201601,IR390
EBBR,Belgium,Brussels,201602,IR390
EBBR,Belgium,Brussels,201603,IR390
EBBR,Belgium,Brussels,201604,IR390
EBBR,Belgium,Brussels,201605,IR390
EBBR,Belgium,Brussels,201606,IR390
EBBR,Belgium,Brussels,201607,IR390
EBBR,Belgium,Brussels,201608,IR390
EBBR,Belgium,Brussels,201609,IR390
EBBR,Belgium,Brussels,201610,IR390
EBBR,Belgium,Brussels,201611,IR390
EBBR,Belgium,Brussels,201612,IR390
EBBR,Belgium,Brussels,201701,IR390
EBBR,Belgium,Brussels,201702,IR390
EBBR,Belgium,Brussels,201703,IR390
EBBR,Belgium,Brussels,201704,IR390
EBBR,Belgium,Brussels,201705,IR390
EBBR,Belgium,Brussels,201706,IR390
EBBR,Belgium,Brussels,201707,IR390
EBBR,Belgium,Brussels,201708,IR390
EBBR,Belgium,Brussels,201709,IR390
EBBR,Belgium,Brussels,201710,IR390
EBBR,Belgium,Brussels,201711,IR390
EBBR,Belgium,Brussels,201712,IR390
EBBR,Belgium,Brussels,201801,IR390
EBBR,Belgium,Brussels,201802,IR390
EBBR,Belgium,Brussels,201803,IR390
EBBR,Belgium,Brussels,201804,IR390
EBBR,Belgium,Brussels,201805,IR390
EBBR,Belgium,Brussels,201806,IR390
EBBR,Belgium,Brussels,201807,IR390
EBBR,Belgium,Brussels,201808,IR390
EBBR,Belgium,Brussels,201809,IR390
EBBR,Belgium,Brussels,201810,IR390
EBBR,Belgium,Brussels,201811,IR390
EBBR,Belgium,Brussels,201812,IR390
EBBR,Belgium,Brussels,201901,IR390
EBBR,Belgium,Brussels,201902,IR390
EBBR,Belgium,Brussels,201903,IR390
EBCI,Belgium,Charleroi,201501,IR390
EBCI,Belgium,Charleroi,201502,IR390
EBCI,Belgium,Charleroi,201503,IR390
EBCI,Belgium,Charleroi,201504,IR390
EBCI,Belgium,Charleroi,201505,IR390
EBCI,Belgium,Charleroi,201506,IR390
EBCI,Belgium,Charleroi,201507,IR390
EBCI,Belgium,Charleroi,201508,IR390
EBCI,Belgium,Charleroi,201509,IR390
EBCI,Belgium,Charleroi,201510,IR390
EBCI,Belgium,Charleroi,201511,IR390
EBCI,Belgium,Charleroi,201512,IR390
EBCI,Belgium,Charleroi,201601,IR390
EBCI,Belgium,Charleroi,201602,IR390
EBCI,Belgium,Charleroi,201603,IR390
EBCI,Belgium,Charleroi,201604,IR390
EBCI,Belgium,Charleroi,201605,IR390
EBCI,Belgium,Charleroi,201606,IR390
EBCI,Belgium,Charleroi,201607,IR390
EBCI,Belgium,Charleroi,201608,IR390
EBCI,Belgium,Charleroi,201609,IR390
EBCI,Belgium,Charleroi,201610,IR390
EBCI,Belgium,Charleroi,201611,IR390
EBCI,Belgium,Charleroi,201612,IR390
EBCI,Belgium,Charleroi,201701,IR390
EBCI,Belgium,Charleroi,201702,IR390
EBCI,Belgium,Charleroi,201703,IR390
EBCI,Belgium,Charleroi,201704,IR390
EBCI,Belgium,Charleroi,201705,IR390
EBCI,Belgium,Charleroi,201706,IR390
EBCI,Belgium,Charleroi,201707,IR390
EBCI,Belgium,Charleroi,201708,IR390
EBCI,Belgium,Charleroi,201709,IR390
EBCI,Belgium,Charleroi,201710,IR390
EBCI,Belgium,Charleroi,201711,IR390
EBCI,Belgium,Charleroi,201712,IR390
EBCI,Belgium,Charleroi,201801,IR390
EBCI,Belgium,Charleroi,201802,IR390
EBCI,Belgium,Charleroi,201803,IR390
EBCI,Belgium,Charleroi,201804,IR390
EBCI,Belgium,Charleroi,201805,IR390
EBCI,Belgium,Charleroi,201806,IR390
EBCI,Belgium,Charleroi,201807,IR390
EBCI,Belgium,Charleroi,201808,IR390
EBCI,Belgium,Charleroi,201809,IR390
EBCI,Belgium,Charleroi,201810,IR390
EBCI,Belgium,Charleroi,201811,IR390
EBCI,Belgium,Charleroi,201812,IR390
EBCI,Belgium,Charleroi,201901,IR390
EBCI,Belgium,Charleroi,201902,IR390
EBCI,Belgium,Charleroi,201903,IR390
EDDB,Germany,Berlin/ Schoenefeld,201501,IR691
EDDB,Germany,Berlin/ Schoenefeld,201502,IR691
EDDB,Germany,Berlin/ Schoenefeld,201503,IR390
EDDB,Germany,Berlin/ Schoenefeld,201504,IR390
EDDB,Germany,Berlin/ Schoenefeld,201505,IR390
EDDB,Germany,Berlin/ Schoenefeld,201506,IR390
EDDB,Germany,Berlin/ Schoenefeld,201507,IR390
EDDB,Germany,Berlin/ Schoenefeld,201508,IR390
EDDB,Germany,Berlin/ Schoenefeld,201509,IR390
EDDB,Germany,Berlin/ Schoenefeld,201510,IR390
EDDB,Germany,Berlin/ Schoenefeld,201511,IR390
EDDB,Germany,Berlin/ Schoenefeld,201512,IR390
EDDB,Germany,Berlin/ Schoenefeld,201601,IR390
EDDB,Germany,Berlin/ Schoenefeld,201602,IR390
EDDB,Germany,Berlin/ Schoenefeld,201603,IR390
EDDB,Germany,Berlin/ Schoenefeld,201604,IR390
EDDB,Germany,Berlin/ Schoenefeld,201605,IR390
EDDB,Germany,Berlin/ Schoenefeld,201606,IR390
EDDB,Germany,Berlin/ Schoenefeld,201607,IR390
EDDB,Germany,Berlin/ Schoenefeld,201608,IR390
EDDB,Germany,Berlin/ Schoenefeld,201609,IR390
EDDB,Germany,Berlin/ Schoenefeld,201610,IR390
EDDB,Germany,Berlin/ Schoenefeld,201611,IR390
EDDB,Germany,Berlin/ Schoenefeld,201612,IR390
EDDB,Germany,Berlin/ Schoenefeld,201701,IR390
EDDB,Germany,Berlin/ Schoenefeld,201702,IR390
EDDB,Germany,Berlin/ Schoenefeld,201703,IR390
EDDB,Germany,Berlin/ Schoenefeld,201704,IR390
EDDB,Germany,Berlin/ Schoenefeld,201705,IR390
EDDB,Germany,Berlin/ Schoenefeld,201706,IR390
EDDB,Germany,Berlin/ Schoenefeld,201707,IR390
EDDB,Germany,Berlin/ Schoenefeld,201708,IR390
EDDB,Germany,Berlin/ Schoenefeld,201709,IR390
EDDB,Germany,Berlin/ Schoenefeld,201710,IR390
EDDB,Germany,Berlin/ Schoenefeld,201711,IR390
EDDB,Germany,Berlin/ Schoenefeld,201712,IR390
EDDB,Germany,Berlin/ Schoenefeld,201801,IR390
EDDB,Germany,Berlin/ Schoenefeld,201802,IR390
EDDB,Germany,Berlin/ Schoenefeld,201803,IR390
EDDB,Germany,Berlin/ Schoenefeld,201804,IR390
EDDB,Germany,Berlin/ Schoenefeld,201805,IR390
EDDB,Germany,Berlin/ Schoenefeld,201806,IR390
EDDB,Germany,Berlin/ Schoenefeld,201807,IR390
EDDB,Germany,Berlin/ Schoenefeld,201808,IR390
EDDB,Germany,Berlin/ Schoenefeld,201809,IR390
EDDB,Germany,Berlin/ Schoenefeld,201810,IR390
EDDB,Germany,Berlin/ Schoenefeld,201811,IR390
EDDB,Germany,Berlin/ Schoenefeld,201812,IR390
EDDB,Germany,Berlin/ Schoenefeld,201901,IR390
EDDB,Germany,Berlin/ Schoenefeld,201902,IR390
EDDB,Germany,Berlin/ Schoenefeld,201903,IR390
EDDC,Germany,Dresden,201809,IR390
EDDC,Germany,Dresden,201810,IR390
EDDC,Germany,Dresden,201811,IR390
EDDC,Germany,Dresden,201812,IR390
EDDC,Germany,Dresden,201901,IR390
EDDC,Germany,Dresden,201902,IR390
EDDC,Germany,Dresden,201903,IR390
EDDE,Germany,Erfurt,201501,IR390
EDDE,Germany,Erfurt,201502,IR390
EDDE,Germany,Erfurt,201503,IR390
EDDE,Germany,Erfurt,201504,IR390
EDDE,Germany,Erfurt,201505,IR390
EDDE,Germany,Erfurt,201506,IR390
EDDE,Germany,Erfurt,201507,IR390
EDDE,Germany,Erfurt,201508,IR390
EDDE,Germany,Erfurt,201509,IR390
EDDE,Germany,Erfurt,201510,IR390
EDDE,Germany,Erfurt,201511,IR390
EDDE,Germany,Erfurt,201512,IR390
EDDE,Germany,Erfurt,201601,IR390
EDDE,Germany,Erfurt,201602,IR390
EDDE,Germany,Erfurt,201603,IR390
EDDE,Germany,Erfurt,201604,IR390
EDDE,Germany,Erfurt,201605,IR390
EDDE,Germany,Erfurt,201606,IR390
EDDE,Germany,Erfurt,201607,IR390
EDDE,Germany,Erfurt,201608,IR390
EDDE,Germany,Erfurt,201609,IR390
EDDE,Germany,Erfurt,201610,IR390
EDDE,Germany,Erfurt,201611,IR390
EDDE,Germany,Erfurt,201612,IR390
EDDE,Germany,Erfurt,201701,IR390
EDDE,Germany,Erfurt,201702,IR390
EDDE,Germany,Erfurt,201703,IR390
EDDE,Germany,Erfurt,201704,IR390
EDDE,Germany,Erfurt,201705,IR390
EDDE,Germany,Erfurt,201706,IR390
EDDE,Germany,Erfurt,201707,IR390
EDDE,Germany,Erfurt,201708,IR390
EDDE,Germany,Erfurt,201709,IR390
EDDE,Germany,Erfurt,201710,IR390
EDDE,Germany,Erfurt,201711,IR390
EDDE,Germany,Erfurt,201712,IR390
EDDE,Germany,Erfurt,201801,IR390
EDDE,Germany,Erfurt,201802,IR390
EDDE,Germany,Erfurt,201803,IR390
EDDE,Germany,Erfurt,201804,IR390
EDDE,Germany,Erfurt,201805,IR390
EDDE,Germany,Erfurt,201806,IR390
EDDE,Germany,Erfurt,201807,IR390
EDDE,Germany,Erfurt,201808,IR390
EDDE,Germany,Erfurt,201809,IR390
EDDE,Germany,Erfurt,201810,IR390
EDDE,Germany,Erfurt,201811,IR390
EDDE,Germany,Erfurt,201812,IR390
EDDE,Germany,Erfurt,201901,IR390
EDDE,Germany,Erfurt,201902,IR390
EDDE,Germany,Erfurt,201903,IR390
EDDF,Germany,Frankfurt,201501,IR691
EDDF,Germany,Frankfurt,201502,IR390
EDDF,Germany,Frankfurt,201503,IR390
EDDF,Germany,Frankfurt,201504,IR390
EDDF,Germany,Frankfurt,201505,IR390
EDDF,Germany,Frankfurt,201506,IR390
EDDF,Germany,Frankfurt,201507,IR390
EDDF,Germany,Frankfurt,201508,IR390
EDDF,Germany,Frankfurt,201509,IR390
EDDF,Germany,Frankfurt,201510,IR390
EDDF,Germany,Frankfurt,201511,IR390
EDDF,Germany,Frankfurt,201512,IR390
EDDF,Germany,Frankfurt,201601,IR390
EDDF,Germany,Frankfurt,201602,IR390
EDDF,Germany,Frankfurt,201603,IR390
EDDF,Germany,Frankfurt,201604,IR390
EDDF,Germany,Frankfurt,201605,IR390
EDDF,Germany,Frankfurt,201606,IR390
EDDF,Germany,Frankfurt,201607,IR390
EDDF,Germany,Frankfurt,201608,IR390
EDDF,Germany,Frankfurt,201609,IR390
EDDF,Germany,Frankfurt,201610,IR390
EDDF,Germany,Frankfurt,201611,IR390
EDDF,Germany,Frankfurt,201612,IR390
EDDF,Germany,Frankfurt,201701,IR390
EDDF,Germany,Frankfurt,201702,IR390
EDDF,Germany,Frankfurt,201703,IR390
EDDF,Germany,Frankfurt,201704,IR390
EDDF,Germany,Frankfurt,201705,IR390
EDDF,Germany,Frankfurt,201706,IR390
EDDF,Germany,Frankfurt,201707,IR390
EDDF,Germany,Frankfurt,201708,IR390
EDDF,Germany,Frankfurt,201709,IR390
EDDF,Germany,Frankfurt,201710,IR390
EDDF,Germany,Frankfurt,201711,IR390
EDDF,Germany,Frankfurt,201712,IR390
EDDF,Germany,Frankfurt,201801,IR390
EDDF,Germany,Frankfurt,201802,IR390
EDDF,Germany,Frankfurt,201803,IR390
EDDF,Germany,Frankfurt,201804,IR390
EDDF,Germany,Frankfurt,201805,IR390
EDDF,Germany,Frankfurt,201806,IR390
EDDF,Germany,Frankfurt,201807,IR390
EDDF,Germany,Frankfurt,201808,IR390
EDDF,Germany,Frankfurt,201809,IR390
EDDF,Germany,Frankfurt,201810,IR390
EDDF,Germany,Frankfurt,201811,IR390
EDDF,Germany,Frankfurt,201812,IR390
EDDF,Germany,Frankfurt,201901,IR390
EDDF,Germany,Frankfurt,201902,IR390
EDDF,Germany,Frankfurt,201903,IR390
EDDG,Germany,Muenster-Osnabrueck,201611,IR390
EDDG,Germany,Muenster-Osnabrueck,201612,IR390
EDDG,Germany,Muenster-Osnabrueck,201701,IR390
EDDG,Germany,Muenster-Osnabrueck,201702,IR390
EDDG,Germany,Muenster-Osnabrueck,201703,IR390
EDDG,Germany,Muenster-Osnabrueck,201704,IR390
EDDG,Germany,Muenster-Osnabrueck,201705,IR390
EDDG,Germany,Muenster-Osnabrueck,201706,IR390
EDDG,Germany,Muenster-Osnabrueck,201707,IR390
EDDG,Germany,Muenster-Osnabrueck,201708,IR390
EDDG,Germany,Muenster-Osnabrueck,201709,IR390
EDDG,Germany,Muenster-Osnabrueck,201710,IR390
EDDG,Germany,Muenster-Osnabrueck,201711,IR390
EDDG,Germany,Muenster-Osnabrueck,201712,IR390
EDDG,Germany,Muenster-Osnabrueck,201801,IR390
EDDG,Germany,Muenster-Osnabrueck,201802,IR390
EDDG,Germany,Muenster-Osnabrueck,201803,IR390
EDDG,Germany,Muenster-Osnabrueck,201804,IR390
EDDG,Germany,Muenster-Osnabrueck,201805,IR390
EDDG,Germany,Muenster-Osnabrueck,201806,IR390
EDDG,Germany,Muenster-Osnabrueck,201807,IR390
EDDG,Germany,Muenster-Osnabrueck,201808,IR390
EDDG,Germany,Muenster-Osnabrueck,201809,IR390
EDDG,Germany,Muenster-Osnabrueck,201810,IR390
EDDG,Germany,Muenster-Osnabrueck,201811,IR390
EDDG,Germany,Muenster-Osnabrueck,201812,IR390
EDDG,Germany,Muenster-Osnabrueck,201901,IR390
EDDG,Germany,Muenster-Osnabrueck,201902,IR390
EDDG,Germany,Muenster-Osnabrueck,201903,IR390
EDDH,Germany,Hamburg,201501,IR691
EDDH,Germany,Hamburg,201502,IR691
EDDH,Germany,Hamburg,201503,IR691
EDDH,Germany,Hamburg,201504,IR691
EDDH,Germany,Hamburg,201505,IR691
EDDH,Germany,Hamburg,201506,IR691
EDDH,Germany,Hamburg,201507,IR691
EDDH,Germany,Hamburg,201508,IR691
EDDH,Germany,Hamburg,201509,IR390
EDDH,Germany,Hamburg,201510,IR390
EDDH,Germany,Hamburg,201511,IR390
EDDH,Germany,Hamburg,201512,IR390
EDDH,Germany,Hamburg,201601,IR390
EDDH,Germany,Hamburg,201602,IR390
EDDH,Germany,Hamburg,201603,IR390
EDDH,Germany,Hamburg,201604,IR390
EDDH,Germany,Hamburg,201605,IR390
EDDH,Germany,Hamburg,201606,IR390
EDDH,Germany,Hamburg,201607,IR390
EDDH,Germany,Hamburg,201608,IR390
EDDH,Germany,Hamburg,201609,IR390
EDDH,Germany,Hamburg,201610,IR390
EDDH,Germany,Hamburg,201611,IR390
EDDH,Germany,Hamburg,201612,IR390
EDDH,Germany,Hamburg,201701,IR390
EDDH,Germany,Hamburg,201702,IR390
EDDH,Germany,Hamburg,201703,IR390
EDDH,Germany,Hamburg,201704,IR390
EDDH,Germany,Hamburg,201705,IR390
EDDH,Germany,Hamburg,201706,IR390
EDDH,Germany,Hamburg,201707,IR390
EDDH,Germany,Hamburg,201708,IR390
EDDH,Germany,Hamburg,201709,IR390
EDDH,Germany,Hamburg,201710,IR390
EDDH,Germany,Hamburg,201711,IR390
EDDH,Germany,Hamburg,201712,IR390
EDDH,Germany,Hamburg,201801,IR390
EDDH,Germany,Hamburg,201802,IR390
EDDH,Germany,Hamburg,201803,IR390
EDDH,Germany,Hamburg,201804,IR390
EDDH,Germany,Hamburg,201805,IR390
EDDH,Germany,Hamburg,201806,IR390
EDDH,Germany,Hamburg,201807,IR390
EDDH,Germany,Hamburg,201808,IR390
EDDH,Germany,Hamburg,201809,IR390
EDDH,Germany,Hamburg,201810,IR390
EDDH,Germany,Hamburg,201811,IR390
EDDH,Germany,Hamburg,201812,IR390
EDDH,Germany,Hamburg,201901,IR390
EDDH,Germany,Hamburg,201902,IR390
EDDH,Germany,Hamburg,201903,IR390
EDDK,Germany,Cologne-Bonn,201501,IR691
EDDK,Germany,Cologne-Bonn,201502,IR691
EDDK,Germany,Cologne-Bonn,201503,IR691
EDDK,Germany,Cologne-Bonn,201504,IR390
EDDK,Germany,Cologne-Bonn,201505,IR390
EDDK,Germany,Cologne-Bonn,201506,IR390
EDDK,Germany,Cologne-Bonn,201507,IR390
EDDK,Germany,Cologne-Bonn,201508,IR390
EDDK,Germany,Cologne-Bonn,201509,IR390
EDDK,Germany,Cologne-Bonn,201510,IR390
EDDK,Germany,Cologne-Bonn,201511,IR390
EDDK,Germany,Cologne-Bonn,201512,IR390
EDDK,Germany,Cologne-Bonn,201601,IR390
EDDK,Germany,Cologne-Bonn,201602,IR390
EDDK,Germany,Cologne-Bonn,201603,IR390
EDDK,Germany,Cologne-Bonn,201604,IR390
EDDK,Germany,Cologne-Bonn,201605,IR390
EDDK,Germany,Cologne-Bonn,201606,IR390
EDDK,Germany,Cologne-Bonn,201607,IR390
EDDK,Germany,Cologne-Bonn,201608,IR390
EDDK,Germany,Cologne-Bonn,201609,IR390
EDDK,Germany,Cologne-Bonn,201610,IR390
EDDK,Germany,Cologne-Bonn,201611,IR390
EDDK,Germany,Cologne-Bonn,201612,IR390
EDDK,Germany,Cologne-Bonn,201701,IR390
EDDK,Germany,Cologne-Bonn,201702,IR390
EDDK,Germany,Cologne-Bonn,201703,IR390
EDDK,Germany,Cologne-Bonn,201704,IR390
EDDK,Germany,Cologne-Bonn,201705,IR390
EDDK,Germany,Cologne-Bonn,201706,IR390
EDDK,Germany,Cologne-Bonn,201707,IR390
EDDK,Germany,Cologne-Bonn,201708,IR390
EDDK,Germany,Cologne-Bonn,201709,IR390
EDDK,Germany,Cologne-Bonn,201710,IR390
EDDK,Germany,Cologne-Bonn,201711,IR390
EDDK,Germany,Cologne-Bonn,201712,IR390
EDDK,Germany,Cologne-Bonn,201801,IR390
EDDK,Germany,Cologne-Bonn,201802,IR390
EDDK,Germany,Cologne-Bonn,201803,IR390
EDDK,Germany,Cologne-Bonn,201804,IR390
EDDK,Germany,Cologne-Bonn,201805,IR390
EDDK,Germany,Cologne-Bonn,201806,IR390
EDDK,Germany,Cologne-Bonn,201807,IR390
EDDK,Germany,Cologne-Bonn,201808,IR390
EDDK,Germany,Cologne-Bonn,201809,IR390
EDDK,Germany,Cologne-Bonn,201810,IR390
EDDK,Germany,Cologne-Bonn,201811,IR390
EDDK,Germany,Cologne-Bonn,201812,IR390
EDDK,Germany,Cologne-Bonn,201901,IR390
EDDK,Germany,Cologne-Bonn,201902,IR390
EDDK,Germany,Cologne-Bonn,201903,IR390
EDDL,Germany,Dusseldorf,201501,IR691
EDDL,Germany,Dusseldorf,201502,IR390
EDDL,Germany,Dusseldorf,201503,IR390
EDDL,Germany,Dusseldorf,201504,IR390
EDDL,Germany,Dusseldorf,201505,IR390
EDDL,Germany,Dusseldorf,201506,IR390
EDDL,Germany,Dusseldorf,201507,IR390
EDDL,Germany,Dusseldorf,201508,IR390
EDDL,Germany,Dusseldorf,201509,IR390
EDDL,Germany,Dusseldorf,201510,IR390
EDDL,Germany,Dusseldorf,201511,IR390
EDDL,Germany,Dusseldorf,201512,IR390
EDDL,Germany,Dusseldorf,201601,IR390
EDDL,Germany,Dusseldorf,201602,IR390
EDDL,Germany,Dusseldorf,201603,IR390
EDDL,Germany,Dusseldorf,201604,IR390
EDDL,Germany,Dusseldorf,201605,IR390
EDDL,Germany,Dusseldorf,201606,IR390
EDDL,Germany,Dusseldorf,201607,IR390
EDDL,Germany,Dusseldorf,201608,IR390
EDDL,Germany,Dusseldorf,201609,IR390
EDDL,Germany,Dusseldorf,201610,IR390
EDDL,Germany,Dusseldorf,201611,IR390
EDDL,Germany,Dusseldorf,201612,IR390
EDDL,Germany,Dusseldorf,201701,IR390
EDDL,Germany,Dusseldorf,201702,IR390
EDDL,Germany,Dusseldorf,201703,IR390
EDDL,Germany,Dusseldorf,201704,IR390
EDDL,Germany,Dusseldorf,201705,IR390
EDDL,Germany,Dusseldorf,201706,IR390
EDDL,Germany,Dusseldorf,201707,IR390
EDDL,Germany,Dusseldorf,201708,IR390
EDDL,Germany,Dusseldorf,201709,IR390
EDDL,Germany,Dusseldorf,201710,IR390
EDDL,Germany,Dusseldorf,201711,IR390
EDDL,Germany,Dusseldorf,201712,IR390
EDDL,Germany,Dusseldorf,201801,IR390
EDDL,Germany,Dusseldorf,201802,IR390
EDDL,Germany,Dusseldorf,201803,IR390
EDDL,Germany,Dusseldorf,201804,IR390
EDDL,Germany,Dusseldorf,201805,IR390
EDDL,Germany,Dusseldorf,201806,IR390
EDDL,Germany,Dusseldorf,201807,IR390
EDDL,Germany,Dusseldorf,201808,IR390
EDDL,Germany,Dusseldorf,201809,IR390
EDDL,Germany,Dusseldorf,201810,IR390
EDDL,Germany,Dusseldorf,201811,IR390
EDDL,Germany,Dusseldorf,201812,IR390
EDDL,Germany,Dusseldorf,201901,IR390
EDDL,Germany,Dusseldorf,201902,IR390
EDDL,Germany,Dusseldorf,201903,IR390
EDDM,Germany,Munich,201501,IR691
EDDM,Germany,Munich,201502,IR691
EDDM,Germany,Munich,201503,IR691
EDDM,Germany,Munich,201504,IR691
EDDM,Germany,Munich,201505,IR691
EDDM,Germany,Munich,201506,IR691
EDDM,Germany,Munich,201507,IR691
EDDM,Germany,Munich,201508,IR691
EDDM,Germany,Munich,201509,IR691
EDDM,Germany,Munich,201510,IR390
EDDM,Germany,Munich,201511,IR390
EDDM,Germany,Munich,201512,IR390
EDDM,Germany,Munich,201601,IR390
EDDM,Germany,Munich,201602,IR390
EDDM,Germany,Munich,201603,IR390
EDDM,Germany,Munich,201604,IR390
EDDM,Germany,Munich,201605,IR390
EDDM,Germany,Munich,201606,IR390
EDDM,Germany,Munich,201607,IR390
EDDM,Germany,Munich,201608,IR390
EDDM,Germany,Munich,201609,IR390
EDDM,Germany,Munich,201610,IR390
EDDM,Germany,Munich,201611,IR390
EDDM,Germany,Munich,201612,IR390
EDDM,Germany,Munich,201701,IR390
EDDM,Germany,Munich,201702,IR390
EDDM,Germany,Munich,201703,IR390
EDDM,Germany,Munich,201704,IR390
EDDM,Germany,Munich,201705,IR390
EDDM,Germany,Munich,201706,IR390
EDDM,Germany,Munich,201707,IR390
EDDM,Germany,Munich,201708,IR390
EDDM,Germany,Munich,201709,IR390
EDDM,Germany,Munich,201710,IR390
EDDM,Germany,Munich,201711,IR390
EDDM,Germany,Munich,201712,IR390
EDDM,Germany,Munich,201801,IR390
EDDM,Germany,Munich,201802,IR390
EDDM,Germany,Munich,201803,IR390
EDDM,Germany,Munich,201804,IR390
EDDM,Germany,Munich,201805,IR390
EDDM,Germany,Munich,201806,IR390
EDDM,Germany,Munich,201807,IR390
EDDM,Germany,Munich,201808,IR390
EDDM,Germany,Munich,201809,IR390
EDDM,Germany,Munich,201810,IR390
EDDM,Germany,Munich,201811,IR390
EDDM,Germany,Munich,201812,IR390
EDDM,Germany,Munich,201901,IR390
EDDM,Germany,Munich,201902,IR390
EDDM,Germany,Munich,201903,IR390
EDDN,Germany,Nuremberg,201501,IR390
EDDN,Germany,Nuremberg,201502,IR390
EDDN,Germany,Nuremberg,201503,IR390
EDDN,Germany,Nuremberg,201504,IR390
EDDN,Germany,Nuremberg,201505,IR390
EDDN,Germany,Nuremberg,201506,IR390
EDDN,Germany,Nuremberg,201507,IR390
EDDN,Germany,Nuremberg,201508,IR390
EDDN,Germany,Nuremberg,201509,IR390
EDDN,Germany,Nuremberg,201510,IR390
EDDN,Germany,Nuremberg,201511,IR390
EDDN,Germany,Nuremberg,201512,IR390
EDDN,Germany,Nuremberg,201601,IR390
EDDN,Germany,Nuremberg,201602,IR390
EDDN,Germany,Nuremberg,201603,IR390
EDDN,Germany,Nuremberg,201604,IR390
EDDN,Germany,Nuremberg,201605,IR390
EDDN,Germany,Nuremberg,201606,IR390
EDDN,Germany,Nuremberg,201607,IR390
EDDN,Germany,Nuremberg,201608,IR390
EDDN,Germany,Nuremberg,201609,IR390
EDDN,Germany,Nuremberg,201610,IR390
EDDN,Germany,Nuremberg,201611,IR390
EDDN,Germany,Nuremberg,201612,IR390
EDDN,Germany,Nuremberg,201701,IR390
EDDN,Germany,Nuremberg,201702,IR390
EDDN,Germany,Nuremberg,201703,IR390
EDDN,Germany,Nuremberg,201704,IR390
EDDN,Germany,Nuremberg,201705,IR390
EDDN,Germany,Nuremberg,201706,IR390
EDDN,Germany,Nuremberg,201707,IR390
EDDN,Germany,Nuremberg,201708,IR390
EDDN,Germany,Nuremberg,201709,IR390
EDDN,Germany,Nuremberg,201710,IR390
EDDN,Germany,Nuremberg,201711,IR390
EDDN,Germany,Nuremberg,201712,IR390
EDDN,Germany,Nuremberg,201801,IR390
EDDN,Germany,Nuremberg,201802,IR390
EDDN,Germany,Nuremberg,201803,IR390
EDDN,Germany,Nuremberg,201804,IR390
EDDN,Germany,Nuremberg,201805,IR390
EDDN,Germany,Nuremberg,201806,IR390
EDDN,Germany,Nuremberg,201807,IR390
EDDN,Germany,Nuremberg,201808,IR390
EDDN,Germany,Nuremberg,201809,IR390
EDDN,Germany,Nuremberg,201810,IR390
EDDN,Germany,Nuremberg,201811,IR390
EDDN,Germany,Nuremberg,201812,IR390
EDDN,Germany,Nuremberg,201901,IR390
EDDN,Germany,Nuremberg,201902,IR390
EDDN,Germany,Nuremberg,201903,IR390
EDDP,Germany,Leipzig-Halle,201501,IR390
EDDP,Germany,Leipzig-Halle,201502,IR390
EDDP,Germany,Leipzig-Halle,201503,IR390
EDDP,Germany,Leipzig-Halle,201504,IR390
EDDP,Germany,Leipzig-Halle,201505,IR390
EDDP,Germany,Leipzig-Halle,201506,IR390
EDDP,Germany,Leipzig-Halle,201507,IR390
EDDP,Germany,Leipzig-Halle,201508,IR390
EDDP,Germany,Leipzig-Halle,201509,IR390
EDDP,Germany,Leipzig-Halle,201510,IR390
EDDP,Germany,Leipzig-Halle,201511,IR390
EDDP,Germany,Leipzig-Halle,201512,IR390
EDDP,Germany,Leipzig-Halle,201601,IR390
EDDP,Germany,Leipzig-Halle,201602,IR390
EDDP,Germany,Leipzig-Halle,201603,IR390
EDDP,Germany,Leipzig-Halle,201604,IR390
EDDP,Germany,Leipzig-Halle,201605,IR390
EDDP,Germany,Leipzig-Halle,201606,IR390
EDDP,Germany,Leipzig-Halle,201607,IR390
EDDP,Germany,Leipzig-Halle,201608,IR390
EDDP,Germany,Leipzig-Halle,201609,IR390
EDDP,Germany,Leipzig-Halle,201610,IR390
EDDP,Germany,Leipzig-Halle,201611,IR390
EDDP,Germany,Leipzig-Halle,201612,IR390
EDDP,Germany,Leipzig-Halle,201701,IR390
EDDP,Germany,Leipzig-Halle,201702,IR390
EDDP,Germany,Leipzig-Halle,201703,IR390
EDDP,Germany,Leipzig-Halle,201704,IR390
EDDP,Germany,Leipzig-Halle,201705,IR390
EDDP,Germany,Leipzig-Halle,201706,IR390
EDDP,Germany,Leipzig-Halle,201707,IR390
EDDP,Germany,Leipzig-Halle,201708,IR390
EDDP,Germany,Leipzig-Halle,201709,IR390
EDDP,Germany,Leipzig-Halle,201710,IR390
EDDP,Germany,Leipzig-Halle,201711,IR390
EDDP,Germany,Leipzig-Halle,201712,IR390
EDDP,Germany,Leipzig-Halle,201801,IR390
EDDP,Germany,Leipzig-Halle,201802,IR390
